codigo_ibge,anomes_s,qtd_fam_pob,qtd_fam_baixa_renda,qtd_fam_acima_meio_sm
210740,202502,3990,760,1272
210745,202502,3313,519,771
210750,202502,15943,6648,7026
210760,202502,6339,525,1267
210770,202502,4501,659,1266
210780,202502,5007,1468,1999
210790,202502,3443,733,934
210800,202502,3820,605,954
210805,202502,3503,824,739
210810,202502,4302,688,887
210820,202502,3975,1932,1941
210825,202502,8445,764,1428
210830,202502,7444,1018,1407
210840,202502,4225,376,856
210845,202502,4392,737,1092
210850,202502,5407,1107,1816
210860,202502,18266,3272,5224
210870,202502,4884,780,1448
210880,202502,2962,676,915
210890,202502,3908,599,960
210900,202502,2217,1877,2105
210905,202502,2068,148,403
210910,202502,4499,2133,2233
210920,202502,2695,358,501
210923,202502,1424,298,405
210927,202502,3713,825,873
210930,202502,2204,383,657
210940,202502,2500,521,491
210945,202502,6716,1239,1651
210950,202502,3534,943,1823
210955,202502,932,360,523
210960,202502,4736,2922,2582
210970,202502,1170,261,524
210975,202502,1146,345,241
210980,202502,8947,867,1628
210990,202502,11282,4088,5982
211000,202502,10576,2005,3254
211003,202502,5219,781,1489
211010,202502,5827,1010,1072
211020,202502,8695,995,1765
211023,202502,1684,414,371
211027,202502,3452,411,471
211030,202502,3027,551,668
211040,202502,4211,546,634
211050,202502,7521,1313,1890
211060,202502,6607,937,1265
211065,202502,1730,320,672
211070,202502,6882,1328,2161
211080,202502,893,189,385
211085,202502,1663,328,825
211090,202502,2549,398,428
211100,202502,6746,752,825
211102,202502,2738,512,546
211105,202502,1768,380,504
211107,202502,3407,741,958
211110,202502,4566,962,1953
211120,202502,27976,10683,12933
211125,202502,1174,312,366
211130,202502,126763,42235,61228
211140,202502,3417,843,1188
211150,202502,6539,1774,2482
211153,202502,1659,586,1428
211157,202502,947,274,280
211160,202502,3663,899,1648
211163,202502,1152,235,266
211167,202502,1193,279,274
211170,202502,6286,774,1075
211172,202502,1769,402,569
211174,202502,2886,276,497
211176,202502,3084,624,1248
211178,202502,5093,345,1051
211180,202502,3166,831,683
211190,202502,2485,418,754
211195,202502,1024,241,360
211200,202502,1179,419,745
211210,202502,4622,1077,1099
211220,202502,27319,7657,11198
211223,202502,2739,1335,1337
211227,202502,1321,276,335
211230,202502,7219,1140,2076
211240,202502,10158,779,1372
211245,202502,6049,573,1187
211250,202502,12253,2506,2569
211260,202502,6795,1138,1646
211270,202502,7243,1861,1927
211280,202502,11825,1973,2588
211285,202502,1428,506,444
211290,202502,5642,1375,1502
211300,202502,4909,1380,1556
211400,202502,7068,2159,3114
220005,202502,1409,333,405
220010,202502,900,294,531
220020,202502,3664,610,1400
220025,202502,1486,308,502
220027,202502,953,205,352
220030,202502,3218,457,1000
220040,202502,5896,2382,2570
220045,202502,1134,302,496
220050,202502,3454,674,1200
220060,202502,1939,194,637
220070,202502,1599,385,640
220080,202502,475,162,182
220090,202502,1120,212,449
220095,202502,840,95,183
220100,202502,895,224,513
220105,202502,1399,469,580
220110,202502,2323,589,977
220115,202502,2228,629,630
220117,202502,831,193,455
220120,202502,13531,1741,2592
220130,202502,719,148,274
220140,202502,1487,241,582
220150,202502,5030,1233,1566
220155,202502,714,318,432
220157,202502,650,243,267
220160,202502,2111,424,847
220170,202502,967,248,431
220173,202502,1375,387,765
220177,202502,1978,203,299
220180,202502,811,196,340
220190,202502,4584,1426,2111
220191,202502,1398,318,373
220192,202502,1238,303,676
220194,202502,1458,265,533
220196,202502,1657,353,440
220198,202502,1028,154,305
220200,202502,3822,1022,1047
220202,202502,1578,370,592
220205,202502,2038,501,737
220207,202502,449,231,221
220208,202502,988,734,615
220209,202502,1066,284,541
220210,202502,1294,284,557
220211,202502,1230,210,362
220213,202502,1165,376,574
220217,202502,2155,247,339
220220,202502,9760,2079,3642
220225,202502,789,84,284
220230,202502,4107,766,1321
220240,202502,2546,532,1106
220245,202502,1284,178,518
220250,202502,2306,462,564
220253,202502,1178,320,529
220255,202502,1337,338,542
220260,202502,3794,826,1462
220265,202502,1269,301,294
220270,202502,5263,1324,1071
220271,202502,1158,204,366
220272,202502,1159,407,486
220273,202502,789,255,437
220275,202502,1786,239,668
220277,202502,1601,310,656
220280,202502,1466,213,562
220285,202502,1306,173,385
220290,202502,3513,1605,2250
220300,202502,1094,430,597
220310,202502,2026,536,937
220320,202502,2087,558,1085
220323,202502,1020,321,584
220325,202502,766,272,397
220327,202502,1396,266,420
220330,202502,3808,755,1115
220335,202502,1399,297,320
220340,202502,967,416,730
220342,202502,946,192,314
220345,202502,2046,397,1096
220350,202502,1792,768,1111
220360,202502,935,189,474
220370,202502,7065,1720,1855
220375,202502,1659,134,308
220380,202502,1135,167,483
220385,202502,613,105,371
220390,202502,7453,3066,4720
220400,202502,886,291,664
220410,202502,810,193,360
220415,202502,526,166,330
220420,202502,1010,448,664
220430,202502,2076,494,751
220435,202502,1552,327,628
220440,202502,2273,482,809
220450,202502,1924,347,731
220455,202502,1455,156,203
220460,202502,817,148,250
220465,202502,1902,509,546
220470,202502,2468,754,978
220480,202502,1431,620,823
220490,202502,1787,294,662
220500,202502,2194,637,1260
220510,202502,1900,386,696
220515,202502,1588,245,378
220520,202502,3782,855,1116
220525,202502,981,179,403
220527,202502,1325,188,539
220530,202502,985,237,458
220535,202502,560,201,189
220540,202502,2352,647,633
220545,202502,1333,210,313
220550,202502,6071,2237,2237
220551,202502,1130,242,375
220552,202502,946,302,512
220553,202502,1691,253,526
220554,202502,593,151,368
220555,202502,2921,338,1124
220556,202502,899,305,487
220557,202502,1171,362,806
220558,202502,999,200,433
220559,202502,1302,263,499
220560,202502,1311,233,485
220570,202502,5310,1943,1831
220580,202502,5254,1005,1197
220585,202502,1547,327,538
220590,202502,1122,269,476
220595,202502,2116,504,550
220600,202502,1125,127,399
220605,202502,909,353,386
220610,202502,2768,321,495
220620,202502,7758,1125,1774
220630,202502,165,100,137
220635,202502,1464,298,443
220640,202502,1523,535,600
220650,202502,1949,384,703
220660,202502,1779,503,773
220665,202502,1131,212,359
220667,202502,1186,312,315
220669,202502,1440,265,258
220670,202502,1639,287,732
220672,202502,2079,579,823
220675,202502,962,254,358
220680,202502,2968,197,354
220690,202502,1044,278,485
220695,202502,726,154,204
220700,202502,8991,1940,4073
220710,202502,511,155,384
220720,202502,1703,277,484
220730,202502,1006,229,339
220735,202502,588,158,364
220740,202502,812,218,396
220750,202502,3565,401,975
220755,202502,1065,200,467
220760,202502,2578,388,638
220770,202502,16582,9235,8530
220775,202502,1217,143,295
220777,202502,919,315,496
220779,202502,910,190,295
220780,202502,4732,958,1478
220785,202502,1302,99,247
220790,202502,8329,1897,2314
220793,202502,736,128,272
220795,202502,1050,208,317
220800,202502,12514,3612,6032
220810,202502,2200,529,1004
220820,202502,4688,769,1293
220830,202502,5430,1488,1662
220840,202502,10279,3150,4208
220850,202502,2923,371,598
220855,202502,831,61,225
220860,202502,979,113,319
220865,202502,1434,486,828
220870,202502,2193,444,892
220880,202502,5447,611,1604
220885,202502,988,264,427
220887,202502,1316,118,396
220890,202502,908,305,409
220900,202502,1682,254,564
220910,202502,1275,300,529
220915,202502,530,190,294
220920,202502,1135,343,514
220930,202502,1450,248,490
220935,202502,605,268,481
220937,202502,982,236,414
220940,202502,1340,286,588
220945,202502,248,149,210
220950,202502,805,151,616
220955,202502,1147,266,541
220960,202502,385,178,313
220965,202502,1499,238,491
220970,202502,1412,220,731
220975,202502,564,131,188
220980,202502,1134,175,282
220985,202502,1050,223,396
220987,202502,1248,222,284
220990,202502,1185,286,384
220995,202502,1013,224,465
220997,202502,2013,341,438
221000,202502,3342,1007,1415
221005,202502,1217,292,342
221010,202502,727,162,347
221020,202502,1109,385,423
221030,202502,1151,242,399
221035,202502,994,246,448
221037,202502,453,150,225
221038,202502,306,122,206
221039,202502,552,147,261
221040,202502,2993,969,1759
221050,202502,3779,388,842
221060,202502,6782,2024,3376
221062,202502,823,323,379
221063,202502,803,214,350
221065,202502,2203,392,822
221070,202502,2044,873,1164
221080,202502,2334,714,1230
221090,202502,1086,160,346
221093,202502,1272,328,440
221095,202502,652,156,261
221097,202502,477,183,363
221100,202502,92755,35927,37659
221110,202502,9303,1859,2564
221120,202502,3754,1020,1247
221130,202502,3164,1235,2070
221135,202502,1427,259,479
221140,202502,1143,214,469
221150,202502,643,240,453
221160,202502,528,153,234
221170,202502,1062,154,233
230010,202502,1965,458,985
230015,202502,2644,983,916
230020,202502,12926,2619,2452
230030,202502,8300,2269,3253
230040,202502,3222,683,1113
230050,202502,1186,773,819
230060,202502,1669,344,1020
230070,202502,2609,827,1751
230075,202502,8099,2179,2064
230080,202502,2108,318,819
230090,202502,3359,577,1082
230100,202502,14447,5115,5395
230110,202502,7945,4926,4254
230120,202502,4437,2045,2579
230125,202502,2102,693,1093
230130,202502,3850,1131,1906
230140,202502,2101,837,1119
230150,202502,910,430,416
230160,202502,4749,1142,1856
230170,202502,3916,1392,2363
230180,202502,1147,265,560
230185,202502,2953,1002,1480
230190,202502,7707,4531,6122
230195,202502,4312,1181,1117
230200,202502,3459,1106,2116
230205,202502,3621,821,993
230210,202502,7284,1832,2342
230220,202502,10944,2897,3227
230230,202502,5374,1454,1381
230240,202502,8699,2946,3970
230250,202502,6816,2662,2068
230260,202502,10127,3842,3892
230270,202502,3695,1668,2462
230280,202502,14783,3623,5001
230290,202502,3600,898,1132
230300,202502,4101,767,1077
230310,202502,2875,1218,1799
230320,202502,5355,1627,2253
230330,202502,3094,899,1822
230340,202502,2485,1044,1064
230350,202502,12069,4615,4342
230360,202502,1906,560,1041
230365,202502,2626,301,657
230370,202502,65660,16898,22022
230380,202502,3906,1265,2050
230390,202502,2330,735,852
230393,202502,2349,639,1204
230395,202502,3624,1301,1590
230400,202502,4285,1254,1519
230410,202502,9224,3558,4568
230420,202502,18493,8440,11649
230423,202502,3194,1022,1111
230425,202502,5069,1452,1068
230426,202502,1483,548,1213
230427,202502,1020,388,837
230428,202502,6218,2982,2823
230430,202502,3085,1089,1732
230435,202502,3085,1644,2416
230440,202502,325940,108966,140398
230445,202502,2567,959,976
230450,202502,2493,957,1095
230460,202502,1640,368,472
230465,202502,2805,743,1338
230470,202502,8560,3164,2450
230480,202502,997,327,603
230490,202502,1566,741,988
230495,202502,3862,1437,1825
230500,202502,7493,1989,2275
230510,202502,1038,371,606
230520,202502,3535,897,1142
230523,202502,6289,7280,8173
230526,202502,2746,722,1259
230530,202502,3586,1265,1466
230533,202502,3306,610,1763
230535,202502,2794,1282,1066
230540,202502,11340,2901,3138
230550,202502,14304,5311,7644
230560,202502,4957,1002,2310
230565,202502,1897,724,771
230570,202502,2272,578,952
230580,202502,10158,1519,3050
230590,202502,6732,1899,3141
230600,202502,2221,824,1370
230610,202502,5219,1235,1485
230620,202502,1313,461,798
230625,202502,7346,3522,3340
230630,202502,7961,2817,2785
230640,202502,19821,6367,5413
230650,202502,3961,917,1439
230655,202502,9005,1820,1316
230660,202502,4139,1254,1761
230670,202502,3532,876,2255
230680,202502,1728,620,1061
230690,202502,3832,1896,2127
230700,202502,6854,1864,3408
230710,202502,4919,1529,1821
230720,202502,1055,525,647
230725,202502,3768,1446,1033
230730,202502,31344,18813,23067
230740,202502,3932,1347,1975
230750,202502,5431,1431,2897
230760,202502,8158,2887,3847
230763,202502,3132,938,1357
230765,202502,31273,12998,14120
230770,202502,19324,5255,8313
230780,202502,5026,1762,1400
230790,202502,2589,660,614
230800,202502,6116,2398,2420
230810,202502,7272,2552,3088
230820,202502,2012,1087,1167
230830,202502,4865,1404,2182
230835,202502,2592,629,1146
230837,202502,3530,557,1017
230840,202502,7204,1891,2584
230850,202502,7284,2009,2784
230860,202502,4617,716,1936
230870,202502,11948,2794,4741
230880,202502,1508,456,417
230890,202502,3338,1242,914
230900,202502,2135,897,1326
230910,202502,2409,526,1023
230920,202502,2915,1013,1912
230930,202502,4344,1669,2592
230940,202502,6730,1145,1790
230945,202502,4511,1513,1628
230950,202502,4904,1026,1538
230960,202502,7100,4235,3673
230970,202502,9703,4541,4889
230980,202502,2331,568,1051
230990,202502,1153,377,511
231000,202502,1938,547,1243
231010,202502,2218,479,1388
231020,202502,6428,2217,2376
231025,202502,6619,1600,1750
231030,202502,4105,1985,2799
231040,202502,2537,470,923
231050,202502,7959,2009,3949
231060,202502,2161,506,615
231070,202502,5803,1842,1594
231080,202502,2222,924,1220
231085,202502,4282,1578,1906
231090,202502,2425,962,1562
231095,202502,1316,464,779
231100,202502,1926,731,983
231110,202502,2779,973,885
231120,202502,1773,546,833
231123,202502,1117,503,714
231126,202502,3721,964,1903
231130,202502,17312,4863,7938
231135,202502,2809,943,1165
231140,202502,11683,4348,5340
231150,202502,2247,1823,1985
231160,202502,4808,1779,1884
231170,202502,3062,1040,1494
231180,202502,9065,4648,5670
231190,202502,2933,734,1678
231195,202502,3276,1188,1484
231200,202502,6471,1500,1864
231210,202502,3413,926,1613
231220,202502,8355,2397,4389
231230,202502,6839,2469,2271
231240,202502,7797,3352,3445
231250,202502,972,299,965
231260,202502,2149,741,957
231270,202502,3953,1275,1734
231280,202502,1309,490,503
231290,202502,19757,12023,10968
231300,202502,2321,1001,1248
231310,202502,5471,1612,3633
231320,202502,4159,1384,2132
231325,202502,1375,447,1014
231330,202502,7699,2635,4462
231335,202502,4034,819,1230
231340,202502,12273,5008,4468
231350,202502,13568,2683,2961
231355,202502,3639,827,1136
231360,202502,5905,1761,2215
231370,202502,1219,428,654
231375,202502,3050,974,969
231380,202502,4738,925,1152
231390,202502,2436,829,756
231395,202502,3114,959,1218
231400,202502,7045,2184,2986
231410,202502,13081,3071,3982
240010,202502,1092,677,800
240020,202502,9000,3691,5356
240030,202502,3027,519,960
240040,202502,458,216,296
240050,202502,2167,706,1310
240060,202502,958,228,531
240070,202502,1849,622,930
240080,202502,1596,649,1130
240090,202502,1755,264,730
240100,202502,6912,1908,3615
240110,202502,2970,1328,1917
240120,202502,2006,873,903
240130,202502,3085,346,1178
240140,202502,1082,525,652
240145,202502,4536,1798,2674
240150,202502,666,230,354
240160,202502,1052,256,518
240165,202502,612,172,325
240170,202502,1791,542,786
240180,202502,1699,822,771
240185,202502,1209,274,367
240190,202502,828,198,330
240200,202502,7511,3072,5349
240210,202502,2182,553,870
240220,202502,5214,1570,1696
240230,202502,3523,1206,2019
240240,202502,672,630,828
240250,202502,1952,522,849
240260,202502,9372,4990,4310
240270,202502,1451,619,798
240280,202502,1036,271,445
240290,202502,648,295,391
240300,202502,1170,486,771
240310,202502,4290,2659,3136
240320,202502,942,420,716
240325,202502,22902,10132,12429
240330,202502,979,442,697
240340,202502,1288,298,630
240350,202502,2079,355,581
240360,202502,9068,3584,3548
240370,202502,1227,464,912
240375,202502,541,191,341
240380,202502,1405,565,885
240390,202502,409,232,466
240400,202502,753,332,474
240410,202502,259,196,200
240420,202502,3777,1404,1279
240430,202502,2183,698,1163
240440,202502,2065,440,843
240450,202502,2388,979,1532
240460,202502,2391,627,712
240470,202502,1453,1000,1510
240480,202502,196,162,252
240485,202502,1027,566,782
240490,202502,1164,255,753
240500,202502,1588,402,567
240510,202502,1232,301,482
240520,202502,1066,234,706
240530,202502,1779,365,466
240540,202502,1788,251,588
240550,202502,624,124,192
240560,202502,3064,618,854
240570,202502,1011,764,1272
240580,202502,6416,1505,1922
240590,202502,595,145,280
240600,202502,986,399,780
240610,202502,2820,1054,1325
240615,202502,816,249,387
240620,202502,1413,349,528
240630,202502,2018,319,499
240640,202502,514,179,275
240650,202502,2319,1039,1243
240660,202502,3155,434,942
240670,202502,1393,587,949
240680,202502,891,301,477
240690,202502,824,196,464
240700,202502,1458,491,718
240710,202502,13429,4375,5545
240720,202502,3197,1165,1689
240725,202502,646,280,410
240730,202502,1427,470,833
240740,202502,1221,441,691
240750,202502,1555,641,653
240760,202502,975,232,649
240770,202502,2390,576,918
240780,202502,3632,1106,1404
240790,202502,543,201,267
240800,202502,30915,14466,21492
240810,202502,72973,25141,25509
240820,202502,4879,1691,1799
240830,202502,6143,1645,2101
240840,202502,710,210,448
240850,202502,653,324,675
240860,202502,1132,201,587
240870,202502,619,232,405
240880,202502,860,365,355
240890,202502,3308,1336,2191
240895,202502,2339,592,644
240910,202502,2191,715,971
240920,202502,641,201,342
240930,202502,2183,637,1306
240933,202502,1125,272,306
240940,202502,4196,1647,2878
240950,202502,684,260,319
240960,202502,503,126,212
240970,202502,1267,296,618
240980,202502,3394,556,838
240990,202502,2025,662,807
241000,202502,747,150,379
241010,202502,2326,648,734
241020,202502,1221,466,744
241025,202502,965,314,422
241030,202502,1832,533,847
241040,202502,1539,503,695
241050,202502,863,310,507
241060,202502,520,203,310
241070,202502,519,160,297
241080,202502,639,262,396
241090,202502,1362,440,717
241100,202502,661,296,470
241105,202502,728,412,422
241110,202502,457,186,267
241120,202502,5460,1761,2142
241140,202502,1815,627,1208
241142,202502,300,208,314
241150,202502,4386,1096,1430
241160,202502,422,293,514
241170,202502,984,182,395
241180,202502,495,300,360
241190,202502,674,272,477
241200,202502,18083,6189,6957
241210,202502,925,326,734
241220,202502,6764,2700,2546
241230,202502,2181,496,770
241240,202502,399,407,740
241250,202502,4580,1150,2087
241255,202502,1679,803,868
241260,202502,3016,981,1227
241270,202502,999,338,397
241280,202502,2207,259,670
241290,202502,1749,589,1177
241300,202502,968,384,499
241310,202502,1582,259,454
241320,202502,547,270,227
241330,202502,1283,215,353
241335,202502,2732,816,1056
241340,202502,938,421,612
241350,202502,1484,414,529
241355,202502,943,277,503
241360,202502,1151,419,839
241370,202502,916,275,486
241380,202502,531,127,293
241390,202502,2004,558,641
241400,202502,2694,711,848
241410,202502,1712,572,795
241415,202502,1199,368,569
241420,202502,2263,906,714
241430,202502,332,128,296
241440,202502,6760,1727,1496
241445,202502,1015,179,358
241450,202502,2202,475,1176
241460,202502,2148,871,1653
241470,202502,1029,204,457
241475,202502,693,253,421
241480,202502,1915,867,884
241490,202502,418,126,330
241500,202502,514,215,164
250010,202502,1792,497,926
250020,202502,960,274,690
250030,202502,5300,1285,1909
250040,202502,3191,1290,1389
250050,202502,3008,557,945
250053,202502,962,299,302
250057,202502,666,126,159
250060,202502,3920,1273,1617
250070,202502,2669,976,1295
250073,202502,551,124,312
250077,202502,1914,332,995
250080,202502,4860,556,1513
250090,202502,2888,365,860
250100,202502,2909,738,809
250110,202502,3538,1103,989
250115,202502,475,99,233
250120,202502,1481,355,371
250130,202502,4386,838,1433
250135,202502,1063,207,311
250140,202502,1870,545,554
250150,202502,3461,1131,996
250153,202502,943,303,395
250157,202502,1692,370,539
250160,202502,2639,538,972
250170,202502,1209,354,392
250180,202502,15934,5145,7075
250190,202502,2878,918,1056
250200,202502,1772,243,621
250205,202502,572,196,270
250210,202502,1041,250,392
250215,202502,720,473,582
250220,202502,473,136,270
250230,202502,931,248,615
250240,202502,2351,479,785
250250,202502,3805,774,1122
250260,202502,980,411,503
250270,202502,754,333,225
250280,202502,2854,775,853
250290,202502,1504,270,616
250300,202502,3972,1046,1439
250310,202502,816,291,591
250320,202502,10347,2154,3546
250330,202502,1763,412,879
250340,202502,1059,134,360
250350,202502,2630,810,1017
250355,202502,2027,203,509
250360,202502,1348,321,341
250370,202502,13723,2336,4174
250375,202502,958,127,396
250380,202502,1503,275,353
250390,202502,1535,276,606
250400,202502,35057,22983,29425
250403,202502,1819,394,591
250407,202502,1001,204,614
250410,202502,535,116,191
250415,202502,1634,263,407
250420,202502,1095,206,278
250430,202502,5471,1324,2499
250435,202502,1041,370,584
250440,202502,3683,690,1077
250450,202502,1224,287,521
250460,202502,5138,1877,2068
250470,202502,1352,287,585
250480,202502,3182,601,1095
250485,202502,411,114,235
250490,202502,3941,946,1299
250500,202502,1530,426,570
250510,202502,3915,934,1291
250520,202502,1254,376,505
250523,202502,1430,349,432
250527,202502,1660,163,290
250530,202502,481,124,156
250535,202502,1214,218,370
250540,202502,2308,389,768
250550,202502,552,228,275
250560,202502,1246,360,527
250570,202502,2133,536,675
250580,202502,687,174,170
250590,202502,823,141,149
250600,202502,4744,1737,1992
250610,202502,1950,535,637
250620,202502,685,138,265
250625,202502,1910,370,471
250630,202502,8704,2483,3595
250640,202502,2703,702,888
250650,202502,654,194,395
250660,202502,1017,291,561
250670,202502,2125,416,593
250680,202502,4548,793,1353
250690,202502,5011,1038,1965
250700,202502,3390,1153,1389
250710,202502,3053,1034,1124
250720,202502,2142,571,769
250730,202502,3492,638,991
250740,202502,1337,396,683
250750,202502,87000,29058,38854
250760,202502,2679,256,646
250770,202502,2704,916,891
250780,202502,1306,346,481
250790,202502,1831,589,644
250800,202502,1679,399,677
250810,202502,957,245,473
250820,202502,1511,333,319
250830,202502,4087,1503,1866
250840,202502,529,175,168
250850,202502,1360,317,419
250855,202502,1012,175,233
250860,202502,2069,1056,1173
250870,202502,741,190,411
250880,202502,1035,282,412
250890,202502,8235,2054,2976
250900,202502,2452,463,939
250905,202502,2121,400,459
250910,202502,5744,838,1481
250915,202502,1545,299,1471
250920,202502,2735,761,773
250930,202502,1567,516,606
250933,202502,847,271,340
250937,202502,513,208,225
250939,202502,1670,293,530
250940,202502,2829,704,1075
250950,202502,1232,306,452
250960,202502,898,226,286
250970,202502,6881,1705,3176
250980,202502,1773,353,370
250990,202502,1429,507,561
251000,202502,1440,349,631
251010,202502,1893,466,626
251020,202502,1267,250,348
251030,202502,592,241,312
251040,202502,1323,274,398
251050,202502,570,259,318
251060,202502,588,223,503
251065,202502,248,109,259
251070,202502,566,132,272
251080,202502,13754,4688,6708
251090,202502,2232,448,709
251100,202502,527,200,238
251110,202502,1276,327,690
251120,202502,5503,1753,2316
251130,202502,4344,453,952
251140,202502,2974,954,1005
251150,202502,2200,657,590
251160,202502,1859,358,470
251170,202502,1524,219,403
251180,202502,1742,628,839
251190,202502,4410,847,1195
251200,202502,3663,804,1184
251203,202502,678,269,373
251207,202502,648,238,497
251210,202502,4913,1703,2888
251220,202502,774,235,520
251230,202502,3519,988,1446
251240,202502,2188,819,1061
251250,202502,7641,2712,3375
251260,202502,394,108,138
251270,202502,3181,869,964
251272,202502,1236,172,214
251274,202502,565,173,280
251275,202502,1002,262,497
251276,202502,940,307,327
251278,202502,462,148,246
251280,202502,2222,415,501
251290,202502,4767,1172,1719
251300,202502,572,114,73
251310,202502,1974,603,750
251315,202502,1549,416,470
251320,202502,943,323,574
251330,202502,1561,252,736
251335,202502,970,133,176
251340,202502,2429,747,1336
251350,202502,866,207,242
251360,202502,1149,313,689
251365,202502,434,144,396
251370,202502,18640,7501,8868
251380,202502,1075,198,410
251385,202502,483,172,325
251390,202502,5773,1541,1769
251392,202502,757,208,366
251394,202502,426,170,245
251396,202502,472,158,255
251398,202502,516,197,484
251400,202502,936,219,556
251410,202502,1024,210,501
251420,202502,1618,329,690
251430,202502,1295,225,341
251440,202502,723,231,359
251445,202502,1132,331,354
251450,202502,3561,817,1178
251455,202502,676,141,188
251460,202502,681,205,426
251465,202502,296,135,147
251470,202502,616,308,474
251480,202502,714,213,501
251490,202502,1353,340,541
251500,202502,1569,411,428
251510,202502,1448,739,793
251520,202502,600,211,401
251530,202502,11196,2371,4116
251540,202502,2255,573,861
251550,202502,3250,474,1371
251560,202502,407,141,122
251570,202502,609,159,293
251580,202502,1733,318,628
251590,202502,1146,186,415
251593,202502,683,265,215
251597,202502,2032,332,466
251600,202502,4678,1229,1423
251610,202502,2348,748,1123
251615,202502,921,200,432
251620,202502,12869,3032,5505
251630,202502,3774,800,1574
251640,202502,1774,341,446
251650,202502,3100,606,1169
251660,202502,2928,641,1303
251670,202502,3567,657,1003
251675,202502,813,101,215
251680,202502,1714,415,641
251690,202502,2383,584,1276
251700,202502,1695,466,813
251710,202502,414,160,310
251720,202502,755,302,439
251740,202502,493,132,300
260005,202502,18208,5155,8505
260010,202502,6187,2715,3345
260020,202502,4087,1081,2161
260030,202502,6501,1088,2220
260040,202502,5076,1434,2088
260050,202502,11796,1416,2139
260060,202502,2948,641,1034
260070,202502,8288,1803,2990
260080,202502,5297,893,1519
260090,202502,3979,931,1422
260100,202502,2516,424,797
260105,202502,3878,934,1195
260110,202502,15371,4409,4850
260120,202502,12045,3011,3848
260130,202502,2220,618,771
260140,202502,8782,1924,3070
260150,202502,2722,440,688
260160,202502,6201,693,1421
260170,202502,14162,3855,5066
260180,202502,2671,675,1055
260190,202502,16130,2198,5302
260200,202502,7951,1306,2356
260210,202502,8053,2055,2537
260220,202502,9751,1382,2060
260230,202502,10174,1764,3037
260240,202502,2072,523,660
260250,202502,1744,428,697
260260,202502,10514,2719,3183
260270,202502,3609,649,1147
260280,202502,11317,1843,2458
260290,202502,31093,10440,13842
260300,202502,8699,1667,2781
260310,202502,5200,927,1528
260320,202502,5332,1225,1873
260330,202502,1708,420,510
260340,202502,1588,348,548
260345,202502,21281,7095,9293
260350,202502,5444,624,1555
260360,202502,1548,457,587
260370,202502,4459,933,1571
260380,202502,3700,960,1375
260390,202502,2770,1187,1935
260392,202502,3792,667,897
260400,202502,16435,3476,5614
260410,202502,50919,22855,26886
260415,202502,3697,630,1496
260420,202502,9017,1348,2782
260430,202502,1776,664,798
260440,202502,3097,644,998
260450,202502,4358,964,1222
260460,202502,3739,1417,1700
260470,202502,3773,467,974
260480,202502,2273,684,999
260490,202502,4367,737,1636
260500,202502,4341,1309,1702
260510,202502,9123,1342,2849
260515,202502,2667,1145,1627
260520,202502,10509,2899,3857
260530,202502,7921,1495,2392
260540,202502,6848,682,1436
260545,202502,61,46,86
260550,202502,1856,721,1030
260560,202502,3823,1069,1639
260570,202502,7597,1340,2131
260580,202502,4536,533,848
260590,202502,4722,994,1455
260600,202502,24280,6750,10699
260610,202502,6451,1317,2177
260620,202502,15967,4171,6517
260630,202502,1707,369,619
260640,202502,19179,3816,6572
260650,202502,4007,763,1160
260660,202502,6019,975,2062
260670,202502,1529,413,804
260680,202502,19896,6424,10016
260690,202502,2358,555,1097
260700,202502,8173,477,971
260710,202502,866,257,465
260720,202502,21354,5210,8631
260730,202502,6485,1299,1665
260740,202502,1068,220,463
260750,202502,6181,962,1986
260760,202502,5358,916,1612
260765,202502,5669,2154,2195
260770,202502,2998,600,1222
260775,202502,4901,1334,1665
260780,202502,2211,956,1111
260790,202502,102444,29947,45780
260795,202502,2514,533,850
260800,202502,5359,789,1329
260805,202502,2792,621,1063
260810,202502,5062,1332,1587
260820,202502,3900,604,1260
260825,202502,2125,638,584
260830,202502,2942,885,1040
260840,202502,3919,524,905
260845,202502,3247,922,1269
260850,202502,3138,1070,1295
260860,202502,2335,676,859
260870,202502,3650,527,931
260875,202502,5316,1582,2673
260880,202502,8637,2060,2434
260890,202502,7974,3502,3651
260900,202502,3308,1788,1423
260910,202502,2630,600,644
260915,202502,5860,438,1093
260920,202502,2425,493,924
260930,202502,2969,856,1258
260940,202502,11244,2812,4038
260950,202502,4350,1673,2366
260960,202502,61369,16416,27282
260970,202502,3874,1060,1452
260980,202502,4024,641,1118
260990,202502,10256,3421,4230
261000,202502,11624,2689,4759
261010,202502,1692,274,552
261020,202502,5335,1152,1657
261030,202502,3204,813,1072
261040,202502,3912,973,1487
261050,202502,6207,1392,1897
261060,202502,11859,2610,3811
261070,202502,49695,13816,23475
261080,202502,6447,597,1308
261090,202502,15211,2784,4341
261100,202502,6281,1789,2170
261110,202502,46168,21301,24716
261120,202502,3184,516,1053
261130,202502,5938,1093,1692
261140,202502,2445,621,1092
261150,202502,3851,882,1291
261153,202502,1172,499,714
261160,202502,139064,72414,81949
261170,202502,6572,966,1990
261180,202502,6164,1793,2423
261190,202502,3732,975,1374
261200,202502,2552,504,906
261210,202502,1369,280,455
261220,202502,9748,3421,4321
261230,202502,2716,688,980
261240,202502,5359,698,1344
261245,202502,2511,824,1439
261247,202502,2109,671,1072
